date,hour,open,close,high,low,volume_24h,market_cap,market_dominance,circulating_supply,sentiment,social_dominance,percent_change,rolling_avg_7h,rolling_avg_24h,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2024-06-19,18:00:00,64990.96,64990.96,64990.96,64940.81,25299447751.41,1281260167724.74,54.01602811905535,19714437,79,9.463235136811928,0.0,64975.561428571425,65110.99333333334,65079.26,64880.97,64799.88,64890.16,65052.87
2024-06-19,19:00:00,64864.54,64864.54,64864.54,64794.65,24156988315.65,1278768818191.92,53.98739993443045,19714450,79,9.14913349608441,0.0,64936.94857142858,65142.09625,64990.96,65079.26,64880.97,64799.88,64890.16
2024-06-19,20:00:00,64741.23,64741.23,64741.23,64693.3,22797456391.64,1276338101761.86,53.97886133236434,19714456,79,9.070251461370232,0.0,64892.42857142857,65138.730833333335,64864.54,64990.96,65079.26,64880.97,64799.88
2024-06-19,21:00:00,64838.42,65044.72,65044.72,64827.02,21949563645.44,1282321242204.06,54.25722488974412,19714456,79,9.12675784857806,0.3181755508539581,64914.508571428574,65132.690833333334,64741.23,64864.54,64990.96,65079.26,64880.97
2024-06-19,22:00:00,64868.42,64868.42,64868.42,64831.17,21484990024.13,1278849612399.04,53.923657721876,19714518,78,9.053560937668076,0.0,64924.299999999996,65118.042916666665,65044.72,64741.23,64864.54,64990.96,65079.26
2024-06-19,23:00:00,64821.83,64911.36,64911.36,64806.68,21115715033.16,1279697871871.08,54.13702284006986,19714543,79,8.702398454562028,0.13811705099963828,64928.64142857143,65111.123333333344,64868.42,65044.72,64741.23,64864.54,64990.96
2024-06-20,00:00:00,64960.3,65008.88,65008.88,64837.66,20891784547.15,1281621421020.76,54.15119997128988,19714559,79,8.978009994743738,0.07478413738851955,64918.58714285714,65106.199583333335,64911.36,64868.42,65044.72,64741.23,64864.54
2024-06-20,01:00:00,65061.75,65082.39,65082.39,65011.85,20082195266.66,1283070674381.63,54.16681462089156,19714559,79,9.000956872972996,0.03172370863064614,64931.648571428566,65111.878333333334,65008.88,64911.36,64868.42,65044.72,64741.23
2024-06-20,02:00:00,65104.21,65104.21,65104.21,64967.75,19862495514.85,1283500698500.84,54.13882559803886,19714559,79,9.295889155084284,0.0,64965.887142857144,65103.84583333333,65082.39,65008.88,64911.36,64868.42,65044.72
2024-06-20,03:00:00,65162.85,65162.85,65162.85,65076.55,19260820790.51,1284657181128.52,54.20429309303225,19714565,79,9.141782692393786,0.0,65026.11857142857,65093.244166666664,65104.21,65082.39,65008.88,64911.36,64868.42
2024-06-20,04:00:00,65163.15,65216.43,65216.43,65079.85,18679414672.16,1285713516963.52,54.25530651827789,19714565,78,9.469334590940734,0.08176400312139429,65050.648571428566,65082.54833333334,65162.85,65104.21,65082.39,65008.88,64911.36
2024-06-20,05:00:00,65263.49,65471.21,65471.21,65224.12,18777026837.14,1290736390730.81,54.27932932345595,19714565,78,9.110498895283817,0.31827902553173476,65136.76142857143,65081.34625,65216.43,65162.85,65104.21,65082.39,65008.88
2024-06-20,06:00:00,65415.37,65415.37,65415.37,65375.67,19008699667.33,1289635498468.74,53.99870554045971,19714565,79,9.301992003299087,0.0,65208.76285714285,65076.604166666664,65471.21,65216.43,65162.85,65104.21,65082.39
2024-06-20,07:00:00,65432.87,65799.36,65799.36,65429.02,19166104671.29,1297205970904.29,54.38297442928607,19714568,79,9.258875379665264,0.560100756699191,65321.688571428575,65095.37583333333,65415.37,65471.21,65216.43,65162.85,65104.21
2024-06-20,08:00:00,65669.49,65669.49,65669.49,65594.59,19399959501.85,1294645740692.27,53.90381252407597,19714571,79,9.251575713426028,0.0,65405.560000000005,65116.89083333334,65799.36,65415.37,65471.21,65216.43,65162.85
2024-06-20,09:00:00,65661.5,65706.79,65706.79,65589.84,19428533779.75,1295381684695.36,54.07927151368934,19714578,79,9.231010802148422,0.06897497011185184,65491.642857142855,65138.90541666667,65669.49,65799.36,65415.37,65471.21,65216.43
2024-06-20,10:00:00,65684.2,65825.89,65825.89,65635.4,19279657194.05,1297729827243.64,54.21202273780389,19714581,79,9.359641744902367,0.21571397687724345,65586.36285714286,65159.85166666666,65706.79,65669.49,65799.36,65415.37,65471.21
2024-06-20,11:00:00,66141.34,66141.34,66141.34,66090.61,19790934655.37,1303948706410.29,54.136895674985766,19714581,80,9.220404796227012,0.0,65718.49285714286,65202.64208333334,65825.89,65706.79,65669.49,65799.36,65415.37
2024-06-20,12:00:00,66085.04,66085.04,66085.04,65895.59,20402286354.33,1302841988927.04,54.07202544786368,19714628,80,9.315089091045786,0.0,65806.18285714285,65242.23416666667,66141.34,65825.89,65706.79,65669.49,65799.36
2024-06-20,13:00:00,65215.57,65215.57,65215.57,65119.94,21877705312.53,1285701007560.71,53.52359192403241,19714634,79,9.32393529707748,0.0,65777.64,65249.01333333333,66085.04,66141.34,65825.89,65706.79,65669.49
2024-06-20,14:00:00,64872.4,64872.4,64872.4,64626.43,22770141364.85,1278937936100.55,53.90507052515585,19714671,80,9.517672969257092,0.0,65645.21714285715,65248.27333333334,65215.57,66085.04,66141.34,65825.89,65706.79
2024-06-20,15:00:00,64922.39,64929.92,64929.92,64790.57,23359929869.38,1280073137448.31,54.14920090817742,19714687,79,9.263585107008714,0.011598463950570575,65539.56428571428,65253.69166666667,64872.4,65215.57,66085.04,66141.34,65825.89
2024-06-20,16:00:00,64788.81,64868.68,64868.68,64542.39,24280721058.8,1278866176447.34,54.25439561291295,19714693,79,9.159813206994984,0.12327746103069748,65419.83428571428,65253.17958333332,64929.92,64872.4,65215.57,66085.04,66141.34
2024-06-20,17:00:00,64824.24,64839.25,64839.25,64652.07,24391365272.13,1278286040736.86,54.195128500336445,19714696,78,9.142589477718396,0.023154918592184093,65278.88571428571,65243.17916666666,64868.68,64929.92,64872.4,65215.57,66085.04
2024-06-20,18:00:00,64922.78,65072.37,65072.37,64909.3,24811706193.54,1282881989514.6,54.2693915140278,19714696,79,8.946900004990601,0.23041219122163867,65126.17571428571,65246.57125,64839.25,64868.68,64929.92,64872.4,65215.57
2024-06-20,19:00:00,64917.32,64917.32,64917.32,64795.99,25389736075.23,1279826340632.35,54.014633037279225,19714712,77,9.09900828589474,0.0,64959.35857142857,65248.770416666666,65072.37,64839.25,64868.68,64929.92,64872.4
2024-06-20,20:00:00,65005.35,65052.36,65052.36,64951.7,25758108992.34,1282490161280.32,54.20069648051798,19714737,79,8.951048374802747,0.07231712466743435,64936.04285714286,65261.73416666666,64917.32,65072.37,64839.25,64868.68,64929.92
2024-06-20,21:00:00,64996.47,64996.47,64996.47,64989.25,25624584773.79,1281388782103.55,54.13015365018742,19714743,80,9.083223271895216,0.0,64953.76714285714,65259.72375,65052.36,64917.32,65072.37,64839.25,64868.68
2024-06-20,22:00:00,64958.55,64958.55,64958.55,64941.38,25537418063.08,1280641070443.36,54.17982916483235,19714743,79,8.868811228610527,0.0,64957.857142857145,65263.479166666664,64996.47,65052.36,64917.32,65072.37,64839.25
2024-06-20,23:00:00,64852.88,64852.88,64852.88,64825.5,25612393468.66,1278559057341.41,54.12313811423015,19714762,79,8.921172526433423,0.0,64955.6,65261.0425,64958.55,64996.47,65052.36,64917.32,65072.37
2024-06-21,00:00:00,64762.48,64762.48,64762.48,64612.96,25623354382.71,1276776921859.45,54.152099571702,19714762,79,8.96838032109873,0.0,64944.63285714285,65250.77583333334,64852.88,64958.55,64996.47,65052.36,64917.32
2024-06-21,01:00:00,64781.87,64884.67,64884.67,64648.13,25527033400.04,1279185852866.99,54.378761024336775,19714762,80,8.899080968906405,0.15868637320904078,64917.81857142858,65242.5375,64762.48,64852.88,64958.55,64996.47,65052.36
2024-06-21,02:00:00,64728.64,64728.64,64728.64,64699.95,25323680952.83,1276109702064.18,53.9859074863472,19714762,80,8.92530979156221,0.0,64890.864285714284,65226.88874999999,64884.67,64762.48,64852.88,64958.55,64996.47
2024-06-21,03:00:00,64640.34,64640.34,64640.34,64377.86,25521895291.7,1274368954535.88,54.087292430311074,19714762,81,8.907016407313881,0.0,64832.00428571429,65205.1175,64728.64,64884.67,64762.48,64852.88,64958.55
2024-06-21,04:00:00,64469.47,64591.08,64591.08,64330.72,26041103802.9,1273397838940.93,54.21192901470992,19714762,80,8.9166172540325,0.18863192143506155,64774.09142857143,65179.06125,64640.34,64728.64,64884.67,64762.48,64852.88
2024-06-21,05:00:00,64604.22,64604.22,64604.22,64470.51,25836236544.22,1273656809301.02,54.06422217220352,19714762,81,9.151864073580004,0.0,64723.47285714286,65142.93666666667,64591.08,64640.34,64728.64,64884.67,64762.48
2024-06-21,06:00:00,64574.1,64574.1,64574.1,64536.61,25446597724.18,1273063063275.74,54.04133103318773,19714762,80,9.03263479446921,0.0,64683.647142857146,65107.88375,64604.22,64591.08,64640.34,64728.64,64884.67
2024-06-21,07:00:00,64299.55,64299.55,64299.55,64181.74,25003719439.4,1267651328794.62,53.88443018318064,19714778,81,9.163189925356493,0.0,64617.51428571429,65045.39166666666,64574.1,64604.22,64591.08,64640.34,64728.64
2024-06-21,08:00:00,63783.02,63783.02,63783.02,63529.33,25867885620.71,1257468115975.93,53.80519667064555,19714778,80,8.952685268898438,0.0,64460.13571428571,64966.78875,64299.55,64574.1,64604.22,64591.08,64640.34
2024-06-21,09:00:00,63608.32,64170.21,64170.21,63532.33,26633026207.12,1265102026227.36,54.55204446169164,19714787,80,9.385771724402742,0.8833592838169588,64380.36,64902.76458333333,63783.02,64299.55,64574.1,64604.22,64591.08
2024-06-21,10:00:00,63881.98,63881.98,63881.98,63783.63,27005990106.33,1259421027452.93,53.76661659207556,19714809,80,9.272670782991495,0.0,64272.02285714285,64821.76833333333,64170.21,63783.02,64299.55,64574.1,64604.22
2024-06-21,11:00:00,63697.96,63697.96,63697.96,63647.38,26988107438.97,1255801902661.1,53.76906276971268,19714946,79,9.309810515210708,0.0,64144.434285714284,64719.96083333334,63881.98,64170.21,63783.02,64299.55,64574.1
2024-06-21,12:00:00,63725.16,63770.89,63770.89,63492.92,26773870904.86,1257240890795.64,53.85385051349568,19714965,80,9.465246050879175,0.0717612949108263,64025.387142857144,64623.53791666666,63697.96,63881.98,64170.21,63783.02,64299.55
2024-06-21,13:00:00,63421.37,63421.37,63421.37,63372.11,26287724872.0,1250350664100.61,53.61931823456624,19714975,80,9.53761243706684,0.0,63860.71142857143,64548.77958333333,63770.89,63697.96,63881.98,64170.21,63783.02
2024-06-21,14:00:00,63580.22,64198.25,64198.25,63421.5,26318010863.71,1265668162370.64,54.52131234226585,19714996,80,9.358212952314938,0.9720475959347087,63846.24,64520.689999999995,63421.37,63770.89,63697.96,63881.98,64170.21
2024-06-21,15:00:00,63667.48,63667.48,63667.48,63407.68,26596148387.07,1255207631114.4,53.536593791999344,19715050,79,9.428900922583232,0.0,63829.73428571429,64468.08833333334,64198.25,63421.37,63770.89,63697.96,63881.98
2024-06-21,16:00:00,63674.82,63674.82,63674.82,63552.77,26123551941.31,1255353861915.57,53.93608303272161,19715075,80,9.35373263018588,0.0,63758.96428571428,64418.34416666667,63667.48,64198.25,63421.37,63770.89,63697.96
2024-06-21,17:00:00,63588.63,63751.16,63751.16,63432.7,26272776083.95,1256858957610.38,54.042959356682985,19715075,78,9.29293816552809,0.25559600828010626,63740.27571428572,64373.00708333334,63674.82,63667.48,64198.25,63421.37,63770.89
2024-06-21,18:00:00,63622.21,64027.93,64027.93,63622.02,26398979168.31,1262315373933.55,54.36661582012019,19715075,78,9.415032991856888,0.6377018339979091,63787.41428571429,64329.48875,63751.16,63674.82,63667.48,64198.25,63421.37
2024-06-21,19:00:00,64112.23,64174.94,64174.94,63910.93,26236381553.19,1265213982604.01,54.03698621191242,19715078,78,9.327145605479474,0.09781285099582267,63845.135714285716,64298.556249999994,64027.93,63751.16,63674.82,63667.48,64198.25
2024-06-21,20:00:00,64105.77,64105.77,64105.77,64080.61,26156964080.57,1263850212548.65,53.88549689107664,19715078,78,9.23708337739886,0.0,63942.90714285714,64259.115,64174.94,64027.93,63751.16,63674.82,63667.48
2024-06-21,21:00:00,64027.28,64027.28,64027.28,63829.5,26318784536.99,1262303225166.81,53.86481931806152,19715084,77,9.490934332452412,0.0,63918.48285714286,64218.732083333336,64105.77,64174.94,64027.93,63751.16,63674.82
2024-06-21,22:00:00,64046.47,64138.13,64138.13,64046.47,26373441641.72,1264488674648.11,54.01945910298218,19715084,78,9.232340922358436,0.14311483521261395,63985.71857142857,64184.54791666666,64027.28,64105.77,64174.94,64027.93,63751.16
2024-06-21,23:00:00,64065.46,64065.46,64065.46,64065.46,26210195889.2,1263055898189.01,53.88557610139488,19715084,78,9.204410632805889,0.0,64041.52428571428,64151.73875000001,64138.13,64027.28,64105.77,64174.94,64027.93
2024-06-22,00:00:00,63968.4,63968.4,63968.4,63929.76,25876053864.39,1261143175759.23,53.838198232258,19715096,77,7.196114456689222,0.0,64072.55857142857,64118.65208333333,64065.46,64138.13,64027.28,64105.77,64174.94
2024-06-22,01:00:00,64019.19,64184.69,64150.79,64018.5,25433716587.71,1265409910350.92,54.19675961378317,19715137,77,7.131827764420534,0.2585162355225051,64094.95285714285,64089.486249999994,63968.4,64065.46,64138.13,64027.28,64105.77
2024-06-22,02:00:00,64126.09,64246.49,64246.49,64124.93,25325104015.04,1266629212119.23,54.15130402576932,19715150,77,7.060925458024547,0.1877550931298033,64105.17428571428,64069.39666666667,64184.69,63968.4,64065.46,64138.13,64027.28
2024-06-22,03:00:00,64262.98,64262.98,64262.98,64228.33,25032450114.43,1266956388826.12,54.06151012767467,19715184,78,6.66906072388003,0.0,64127.63285714287,64053.67333333333,64246.49,64184.69,63968.4,64065.46,64138.13
2024-06-22,04:00:00,64280.43,64283.0,64283.0,64206.64,24338003090.0,1267352326076.98,54.08383588318977,19715203,77,5.561564702666081,0.003998106422125224,64164.16428571429,64040.83666666666,64262.98,64246.49,64184.69,63968.4,64065.46
2024-06-22,05:00:00,64322.31,64368.72,64368.72,64248.93,24213523513.13,1269042313437.98,54.1216942442462,19715203,77,5.96603827995312,0.07215225945710516,64197.10571428571,64031.02416666667,64283.0,64262.98,64246.49,64184.69,63968.4
2024-06-22,06:00:00,64381.53,64414.99,64414.99,64338.33,24230248693.57,1269955178325.85,54.12870226979385,19715212,78,6.038514442916094,0.051971427209013404,64247.03857142857,64024.39458333334,64368.72,64283.0,64262.98,64246.49,64184.69
2024-06-22,07:00:00,64386.48,64440.23,64440.23,64293.74,24139306046.86,1270454947019.41,54.15441749287374,19715246,78,6.014699530549675,0.083480258588449,64314.44285714285,64030.256250000006,64414.99,64368.72,64283.0,64262.98,64246.49
2024-06-22,08:00:00,64278.12,64278.12,64278.12,64247.96,22935311905.86,1267259298267.97,54.03557001370587,19715250,78,6.030353701394399,0.0,64327.79,64050.885416666664,64440.23,64414.99,64368.72,64283.0,64262.98
2024-06-22,09:00:00,64259.66,64278.36,64278.36,64193.26,21241064483.35,1267263998545.37,54.19263254738399,19715250,79,6.054321437454677,0.029100683072392677,64332.34285714286,64055.39166666667,64278.12,64440.23,64414.99,64368.72,64283.0
2024-06-22,10:00:00,64274.02,64274.02,64274.02,64239.17,20630158637.68,1267179516802.57,54.12435640840877,19715268,78,6.094143919549997,0.0,64333.920000000006,64071.72666666668,64278.36,64278.12,64440.23,64414.99,64368.72
2024-06-22,11:00:00,64234.43,64234.43,64234.43,64213.84,19908300920.84,1266399033812.81,54.08452316178774,19715268,77,6.227552456365125,0.0,64326.98142857144,64094.07958333333,64274.02,64278.36,64278.12,64440.23,64414.99
2024-06-22,12:00:00,64232.64,64264.72,64264.72,64232.62,19064947442.04,1266997203569.59,54.13103806358821,19715284,79,6.441895813182258,0.04994345553911803,64312.124285714286,64114.65583333333,64234.43,64274.02,64278.36,64278.12,64440.23
2024-06-22,13:00:00,64233.91,64233.91,64233.91,64229.15,17565515232.7,1266389857188.63,54.09519605516078,19715284,78,6.776021107315976,0.0,64286.25571428572,64148.511666666665,64264.72,64234.43,64274.02,64278.36,64278.12
2024-06-22,14:00:00,64250.97,64255.26,64255.26,64230.34,15976642222.25,1266810702504.39,54.07848769412947,19715284,79,7.190518534608572,0.006676941997919833,64259.83142857144,64150.887083333335,64233.91,64264.72,64234.43,64274.02,64278.36
2024-06-22,15:00:00,64254.3,64273.21,64273.21,64225.45,14375352070.75,1267164672902.33,54.04263278616054,19715284,79,8.103061986557131,0.029429936984756218,64259.13,64176.12583333333,64255.26,64233.91,64264.72,64234.43,64274.02
2024-06-22,16:00:00,64281.89,64292.04,64292.04,64251.31,13540292556.7,1267535756510.57,54.03635404201219,19715284,79,8.09399899794741,0.015789828208227007,64261.08428571428,64201.84333333333,64273.21,64255.26,64233.91,64264.72,64234.43
2024-06-22,17:00:00,64256.13,64256.13,64256.13,64251.77,12628478120.52,1266828239756.58,54.00070641996992,19715290,80,8.02709124473368,0.0,64258.528571428564,64222.88375,64292.04,64273.21,64255.26,64233.91,64264.72
2024-06-22,18:00:00,64273.0,64277.14,64277.14,64235.77,11827332600.93,1267242432982.47,54.059276814695146,19715290,79,8.04931438830842,0.006441273940845173,64264.63,64233.267499999994,64256.13,64292.04,64273.21,64255.26,64233.91
2024-06-22,19:00:00,64267.14,64282.06,64282.06,64218.11,11141538218.9,1267339813337.11,54.08665979410499,19715296,79,7.9755000775314,0.02321559664861118,64267.107142857145,64237.730833333335,64277.14,64256.13,64292.04,64273.21,64255.26
2024-06-22,20:00:00,64246.79,64246.79,64246.79,64225.99,10462385838.9,1266644548117.03,54.05312118500791,19715296,79,7.98185780230549,0.0,64268.94714285714,64243.60666666667,64282.06,64277.14,64256.13,64292.04,64273.21
2024-06-22,21:00:00,64263.92,64281.41,64281.41,64246.66,10156943506.26,1267330585565.14,54.08717266533896,19715350,79,7.87974893467816,0.02721589345935517,64272.682857142856,64254.19541666666,64246.79,64282.06,64277.14,64256.13,64292.04
2024-06-22,22:00:00,64285.77,64285.77,64285.77,64251.76,9981263176.21,1267417576493.62,54.02714977373429,19715368,79,7.937228221836273,0.0,64274.47714285715,64260.347083333334,64281.41,64246.79,64282.06,64277.14,64256.13
2024-06-22,23:00:00,64251.08,64251.08,64251.08,64238.85,9858839298.73,1266734996635.08,54.020384142898834,19715387,78,7.777777777777778,0.0,64268.625714285714,64268.081249999996,64285.77,64281.41,64246.79,64282.06,64277.14
2024-06-23,00:00:00,64248.96,64438.03,64438.03,64245.48,9788229002.97,1270421989080.3,54.22781432793423,19715406,79,7.419555899117997,0.2942771369373134,64294.611428571436,64287.64916666667,64251.08,64285.77,64281.41,64246.79,64282.06
2024-06-23,01:00:00,64445.94,64462.15,64462.15,64344.72,9828238751.33,1270897563669.96,54.05625304164754,19715409,78,7.313755244131036,0.025152864555934983,64321.041428571436,64299.21,64438.03,64251.08,64285.77,64281.41,64246.79
2024-06-23,02:00:00,64415.23,64415.23,64415.23,64350.16,9577487068.25,1269974226849.44,53.99823378963009,19715434,79,7.17164636817664,0.0,64340.065714285716,64306.24083333334,64462.15,64438.03,64251.08,64285.77,64281.41
2024-06-23,03:00:00,64421.87,64421.87,64421.87,64402.83,9523068095.42,1270106507719.26,53.98409523287866,19715456,79,6.980819185872169,0.0,64365.077142857146,64312.86125000001,64415.23,64462.15,64438.03,64251.08,64285.77
2024-06-23,04:00:00,64358.13,64358.13,64358.13,64352.04,9474351009.07,1268853891255.71,53.90335503593627,19715518,79,6.807351201137635,0.0,64376.037142857145,64315.99166666667,64421.87,64415.23,64462.15,64438.03,64251.08
2024-06-23,05:00:00,64353.2,64366.07,64366.07,64329.72,9222729515.89,1269010331865.39,53.96248863448281,19715518,79,6.930072011794057,0.01999900548846463,64387.508571428574,64315.881250000006,64358.13,64421.87,64415.23,64462.15,64438.03
2024-06-23,06:00:00,64350.51,64350.51,64350.51,64343.04,8844629470.44,1268703542033.22,53.98401648670963,19715518,79,7.027145659300715,0.0,64401.71285714286,64313.19458333333,64366.07,64358.13,64421.87,64415.23,64462.15
2024-06-23,07:00:00,64354.75,64377.1,64377.1,64343.21,8430488524.5,1269228365206.01,54.00623862111998,19715525,79,6.804588718771315,0.0347293711808352,64393.008571428574,64310.56416666667,64350.51,64366.07,64358.13,64421.87,64415.23
2024-06-23,08:00:00,64346.02,64346.02,64346.02,64341.17,8077806977.74,1268615745632.15,53.94313093393279,19715528,78,6.964385000835713,0.0,64376.41857142858,64313.39333333333,64377.1,64350.51,64366.07,64358.13,64421.87
2024-06-23,09:00:00,64354.98,64386.21,64386.21,64351.74,7997973837.9,1269410254215.48,54.01064086257293,19715562,81,7.052624677802815,0.04852771300681924,64372.27285714285,64317.887083333335,64346.02,64377.1,64350.51,64366.07,64358.13
2024-06-23,10:00:00,64281.74,64281.74,64281.74,64271.53,7971049125.97,1267351994402.52,53.92098068551937,19715584,80,7.0441010755764255,0.0,64352.25428571428,64318.20875,64386.21,64346.02,64377.1,64350.51,64366.07
2024-06-23,11:00:00,64271.54,64283.07,64283.07,64219.47,8027876710.87,1267378640294.27,54.04626120897999,19715590,79,7.198731071133224,0.0179395110184054,64341.53142857143,64320.23541666666,64281.74,64386.21,64346.02,64377.1,64350.51
2024-06-23,12:00:00,64298.47,64317.72,64317.72,64279.09,7954038427.27,1268063792885.14,54.06284091432,19715621,79,7.292240773315468,0.029938503979954734,64334.624285714286,64322.44375,64283.07,64281.74,64386.21,64346.02,64377.1
2024-06-23,13:00:00,64252.48,64252.48,64252.48,64230.38,7988103173.55,1266777808704.57,53.9698374005705,19715625,79,7.494244417659868,0.0,64320.619999999995,64323.217500000006,64317.72,64283.07,64281.74,64386.21,64346.02
2024-06-23,14:00:00,64138.0,64138.0,64138.0,64133.52,8049695552.17,1264521654762.88,53.96402069898561,19715640,79,7.4677381046631295,0.0,64286.462857142855,64318.33166666667,64252.48,64317.72,64283.07,64281.74,64386.21
2024-06-23,15:00:00,64052.13,64052.13,64052.13,64041.56,8348920011.97,1262828990167.88,54.03572335098343,19715643,79,7.509675449252849,0.0,64244.47857142857,64309.119999999995,64138.0,64252.48,64317.72,64283.07,64281.74
2024-06-23,16:00:00,63950.25,63950.25,63950.25,63898.44,8521953462.58,1260822173757.49,54.08384631204023,19715671,79,7.508257925291427,0.0,64182.19857142858,64294.87875,64052.13,64138.0,64252.48,64317.72,64283.07
2024-06-23,17:00:00,63895.78,64082.98,64082.98,63894.81,8963155358.18,1263439661154.38,54.38619989581356,19715681,79,7.412962816767981,0.2929770948879635,64153.80428571429,64287.66416666666,63950.25,64052.13,64138.0,64252.48,64317.72
2024-06-23,18:00:00,64050.22,64050.22,64050.22,64034.62,9009690956.65,1262794530617.23,54.19910765202416,19715693,79,7.546119223911068,0.0,64120.54,64278.20916666667,64082.98,63950.25,64052.13,64138.0,64252.48
2024-06-23,19:00:00,64082.71,64088.27,64088.27,64069.77,9008273512.73,1263546004726.93,54.19011320453566,19715715,80,7.511391138573032,0.008676287254389948,64087.76142857142,64270.13458333333,64050.22,64082.98,63950.25,64052.13,64138.0
2024-06-23,20:00:00,63753.7,63753.7,63753.7,63689.95,9508263180.11,1256949838422.63,53.89112123219591,19715715,79,7.715586007691404,0.0,64016.50714285714,64249.589166666665,64088.27,64050.22,64082.98,63950.25,64052.13
2024-06-23,21:00:00,63700.55,63755.17,63755.17,63523.56,10095283287.65,1256979110799.61,54.26587247503048,19715721,80,7.629969935479512,0.0857449425475845,63961.81714285714,64227.662500000006,63753.7,64088.27,64050.22,64082.98,63950.25
2024-06-23,22:00:00,63652.72,63652.72,63652.72,63618.95,10466580891.86,1254961023497.03,54.10974435756727,19715750,80,7.700983961928633,0.0,63904.758571428574,64201.28541666667,63755.17,63753.7,64088.27,64050.22,64082.98
2024-06-23,23:00:00,63240.0,63240.0,63240.0,63180.8,11064635155.78,1246824052316.55,53.9440959709562,19715750,81,7.474666930111776,0.0,63803.294285714284,64159.15708333333,63652.72,63755.17,63753.7,64088.27,64050.22
2024-06-24,00:00:00,63054.8,63054.8,63054.8,62948.61,12404275464.06,1243172913565.19,54.03665849526965,19715753,80,6.703065098156938,0.0,63656.41142857143,64101.5225,63240.0,63652.72,63755.17,63753.7,64088.27
2024-06-24,01:00:00,63022.0,63222.09,63222.09,62900.37,13123558264.89,1246471059328.51,54.20401085202135,19715753,79,6.516003971443431,0.3174923042746922,63538.107142857145,64049.85333333333,63054.8,63240.0,63652.72,63755.17,63753.7
2024-06-24,02:00:00,62683.01,62683.01,62683.01,62683.01,13553844900.43,1235844880663.55,53.65084635814813,19715787,79,6.572666249432439,0.0,63337.35571428571,63977.6775,63222.09,63054.8,63240.0,63652.72,63755.17
2024-06-24,03:00:00,62857.04,62857.06,62857.06,62744.13,14345633776.19,1239276375015.74,54.146026794719525,19715787,79,6.3738586480015815,3.181823387928954e-05,63209.26428571429,63912.47708333333,62683.01,63222.09,63054.8,63240.0,63652.72
2024-06-24,04:00:00,62815.7,62868.06,62868.06,62637.45,14913681260.34,1239495803140.03,54.15857908982287,19715828,79,6.458902174936447,0.08335495743898513,63082.53428571429,63850.39083333334,62857.06,62683.01,63222.09,63054.8,63240.0
2024-06-24,05:00:00,62314.01,62314.01,62314.01,62274.69,16229932424.25,1228572470917.85,53.690052066686974,19715831,78,6.390866327916688,0.0,62891.29,63764.888333333336,62868.06,62857.06,62683.01,63222.09,63054.8
2024-06-24,06:00:00,62259.75,62259.75,62259.75,62128.03,17231106806.42,1227504616411.04,54.23094173596499,19715862,78,6.51702565185788,0.0,62751.25428571429,63677.77333333334,62314.01,62868.06,62857.06,62683.01,63222.09
2024-06-24,07:00:00,62355.3,62492.0,62492.0,62164.25,18134770578.95,1232085740660.13,54.30973665838259,19715896,78,6.549487847748349,0.21922755563680568,62670.85428571428,63599.2275,62259.75,62314.01,62868.06,62857.06,62683.01
2024-06-24,08:00:00,62411.1,62623.34,62623.34,62322.88,19173987964.73,1234676695229.18,54.40080094508829,19715918,78,6.680044834942329,0.3400677123139922,62585.31857142857,63527.449166666665,62492.0,62259.75,62314.01,62868.06,62857.06
2024-06-24,09:00:00,61387.14,61387.14,61387.14,60675.78,22814074257.0,1210307606263.16,53.1373506958847,19715981,78,6.868305170903791,0.0,62400.194285714286,63402.487916666665,62623.34,62492.0,62259.75,62314.01,62868.06
2024-06-24,10:00:00,61144.09,61144.09,61144.09,61107.19,24208231279.58,1205516835174.43,53.77905185445081,19716000,76,6.9444948194358815,0.0,62155.48428571428,63271.752499999995,61387.14,62623.34,62492.0,62259.75,62314.01
2024-06-24,11:00:00,61144.99,61260.47,61260.47,60853.7,25480198474.31,1207812458509.33,53.8881398576342,19716018,76,6.884484989138372,0.18886257075191804,61925.82857142857,63145.81083333333,61144.09,61387.14,62623.34,62492.0,62259.75
2024-06-24,12:00:00,61141.45,61141.45,61141.45,61112.33,26600005666.96,1205465833759.77,53.75349171602431,19716018,76,7.006825154729025,0.0,61758.32,63013.466250000005,61260.47,61144.09,61387.14,62623.34,62492.0
2024-06-24,13:00:00,61179.03,61493.01,61493.01,60929.77,27670123078.12,1212399186284.78,54.10143473622389,19716050,76,7.01522378680986,0.5132150673196407,61648.78571428572,62898.488333333335,61141.45,61260.47,61144.09,61387.14,62623.34
2024-06-24,14:00:00,61116.8,61116.8,61116.8,61069.06,28808709550.49,1204981877243.75,53.48408047277675,19716050,74,7.049681443079645,0.0,61452.32857142858,62772.60499999999,61493.01,61141.45,61260.47,61144.09,61387.14
2024-06-24,15:00:00,60866.62,60866.62,60866.62,60682.37,29619240254.77,1200052983612.58,53.47635294037521,19716109,75,7.085612808982328,0.0,61201.368571428575,62639.87541666667,61116.8,61493.01,61141.45,61260.47,61144.09
2024-06-24,16:00:00,60149.43,60149.43,60149.43,59990.02,31801007551.1,1185915853236.39,53.335880993787256,19716162,76,7.0900186941612295,0.0,61024.55285714286,62481.50791666666,60866.62,61116.8,61493.01,61141.45,61260.47
