time,open,close,high,low,volume_24h,market_cap,market_dominance,circulating_supply,sentiment,galaxy_score,alt_rank,contributors_active,contributors_created,posts_active,posts_created,interactions,social_dominance,volatility,spam
2024-08-20 22:00:00,59324.2,59359.14,59359.14,59300.75,32206355219.63,1171912580094.84,55.81333823673066,19742750,79,43,97,17820,815,44484,1038,4767031,19.04623262744158,,
2024-08-20 23:00:00,59065.78,59065.78,59065.78,59010.54,31667801138.84,1166121570947.97,55.47921731920928,19742762,78,71,437,17589,414,44152,530,3655277,18.352925527492808,,
2024-08-21 00:00:00,59020.79,59087.09,59087.09,58979.29,29999361268.74,1166542372339.94,55.75923935874015,19742762,78,71,1308,17356,402,43578,481,3718329,19.25248508946322,,
2024-08-21 01:00:00,58990.57,59185.67,59185.67,58823.44,29188957536.58,1168489343732.56,55.87655848402749,19742775,78,70,551,17114,398,43042,551,3535987,19.817762409698467,,
2024-08-21 02:00:00,59235.48,59431.9,59431.9,59227.67,29122458529.92,1173350878703.72,55.96475714464611,19742778,78,70,993,17053,567,42689,740,3763781,19.71514208258478,,
2024-08-21 03:00:00,59244.72,59244.72,59244.72,59235.46,28940743431.75,1169657613445.5,55.6408882134115,19742815,78,70,1024,17026,431,42667,560,3723554,19.389684162690298,,
2024-08-21 04:00:00,59290.06,59371.31,59371.31,59221.49,27994628670.36,1172156747663.11,55.80885582702342,19742815,78,70,667,16618,407,41646,510,3370844,20.133138025554377,,
2024-08-21 05:00:00,59360.78,59373.26,59373.26,59323.81,26896850134.7,1172196632539.61,55.7594022455221,19742837,78,70,405,16807,695,42085,871,3361422,19.365095433546227,,
2024-08-21 06:00:00,59387.87,59609.56,59609.56,59374.78,26989880826.55,1176862960919.46,55.966615667687336,19742856,78,70,924,16747,566,41789,734,3287020,19.06562949106919,,
2024-08-21 07:00:00,59643.0,59716.9,59716.9,59611.78,26810169862.71,1178985429172.63,55.86768300870975,19742878,78,70,526,16708,804,41728,1017,3462996,18.896924630579797,,
2024-08-21 08:00:00,59483.26,59483.26,59483.26,59483.26,27117140428.35,1174372760933.03,55.58484633886975,19742912,78,70,749,16724,747,42042,992,3347501,18.95662368112544,,
2024-08-21 09:00:00,59280.69,59280.69,59280.69,59127.02,27338379792.73,1170374184127.78,55.63773938105933,19742925,78,70,971,16868,814,42594,1072,3437293,18.725929833816934,,
2024-08-21 10:00:00,59263.92,59417.78,59417.78,59243.4,27426047376.29,1173081527367.86,55.91680243157122,19742937,79,70,303,17170,933,43332,1223,3654445,18.160558244797887,,
2024-08-21 11:00:00,59397.53,59397.53,59397.53,59299.25,27084260154.63,1172682742809.51,55.73509033871667,19742956,78,70,522,16930,680,42842,816,3365395,18.848964543250723,,
2024-08-21 12:00:00,59389.72,59474.72,59474.72,59295.9,27031287454.24,1174208368308.08,55.89807941668206,19742984,78,70,828,16768,745,42450,970,3963530,19.474442374918567,,
2024-08-21 13:00:00,59225.45,59225.45,59225.45,58893.16,27239856055.9,1169288084912.81,55.639633792139534,19742984,78,70,396,16753,832,42525,1070,3659474,19.093994989089147,,
2024-08-21 14:00:00,59329.01,59329.01,59329.01,59281.23,27859743890.14,1171332582269.68,55.533717772038884,19743000,78,70,490,16879,983,42709,1277,3830581,18.722081702254506,,
2024-08-21 15:00:00,59431.24,59636.9,59636.9,59339.53,26325505667.78,1177414063086.7,56.07244221204218,19743046,78,70,260,17153,1048,43481,1384,3759021,18.556960620713497,,
2024-08-21 16:00:00,59531.67,59902.36,59902.36,59403.3,26103668782.83,1182655011101.78,56.16872818918298,19743046,78,70,682,17414,1289,44005,1718,4075298,18.902978599104788,,
2024-08-21 17:00:00,59855.37,59945.15,59945.15,59737.9,26360066071.23,1183500266955.12,55.971565210542366,19743053,78,70,901,17477,976,44342,1247,3757649,18.9207064435882,,
2024-08-21 18:00:00,59951.81,60827.8,60827.8,59911.93,27351863505.35,1200928243665.01,56.603876757464334,19743081,78,70,694,17445,829,44450,1150,3658037,18.604865308309197,,
2024-08-21 19:00:00,60802.56,61462.05,61462.05,60763.26,29696844212.0,1213451370000.95,56.586562493348644,19743100,78,70,481,17349,857,44509,1246,3770969,20.26969178082192,,
2024-08-21 20:00:00,61064.27,61064.27,61064.27,60943.69,31696638345.6,1205599107619.76,55.71082422989395,19743118,78,70,498,17683,848,45572,1237,3620698,18.827281628403696,,
2024-08-21 21:00:00,61235.96,61299.5,61299.5,60994.06,32032229857.36,1210244703906.41,56.20770392581901,19743140,78,70,580,17649,869,45510,1200,3520222,19.35566188197767,,
2024-08-21 22:00:00,61240.11,61252.65,61252.65,61197.1,32246722928.07,1209323044691.48,56.13049458439031,19743196,79,70,504,17607,575,45662,801,3390968,19.317446282844777,,
2024-08-21 23:00:00,61137.23,61137.23,61137.23,61038.13,32693457340.39,1207045673706.31,56.06653838619414,19743218,78,70,566,17336,472,44892,704,3282722,20.812818159058665,,
2024-08-22 00:00:00,60972.71,60972.71,60972.71,60853.24,32850408796.24,1203797486756.77,55.96269797195541,19743218,79,71,722,17216,448,44795,668,3371183,20.430269363033503,,
2024-08-22 01:00:00,60868.56,60878.35,60878.35,60754.25,32895511119.37,1201935441198.06,56.04603902997191,19743234,79,71,512,17093,430,44479,563,3349738,21.641228245162484,,
2024-08-22 02:00:00,59976.19,59976.19,59976.19,59815.25,33120929300.88,1184124540924.28,55.1422875481684,19743243,79,71,749,17011,556,44332,745,3416867,21.461317635440317,,
2024-08-22 03:00:00,60186.4,60508.65,60508.65,60101.17,34161367400.18,1194639397848.66,56.23910086823856,19743284,79,71,713,16873,455,44052,585,3346903,21.446619572255518,,
2024-08-22 04:00:00,60574.18,60783.46,60783.46,60487.82,34709065243.46,1200065048130.27,56.167485177680575,19743284,79,71,864,17238,845,44493,1130,3331133,20.603857463706035,,
2024-08-22 05:00:00,60684.42,60684.42,60684.42,60641.23,35010041297.76,1198111734316.87,55.90308039135141,19743318,79,71,778,17077,685,44102,901,3318844,20.894094014421484,,
2024-08-22 06:00:00,60716.98,60803.34,60803.34,60710.06,34906241804.5,1200459753523.76,56.07970083984518,19743318,79,72,748,17062,699,44089,954,3377972,20.25515923332782,,
2024-08-22 07:00:00,60788.95,60956.3,60956.3,60747.71,34961682837.38,1203482275435.7,56.13309238331067,19743362,79,72,699,16949,796,43819,1016,3215145,21.865332029300813,,
2024-08-22 08:00:00,60992.23,60992.23,60992.23,60910.72,34852161205.76,1204191770275.65,55.9692668552273,19743362,79,72,615,17315,1106,44369,1380,3720992,20.074563050569854,,
2024-08-22 09:00:00,60892.56,60892.56,60892.56,60831.62,34586249359.45,1202224676273.54,55.90707171698788,19743375,79,72,1017,17439,997,44665,1269,3436441,20.02214472068066,,
2024-08-22 10:00:00,60913.14,61312.65,61312.65,60874.54,35005097239.86,1210520126588.9,56.356907786275066,19743400,79,72,760,17309,671,44627,873,3545502,19.251293068119562,,
2024-08-22 11:00:00,61370.51,61391.21,61391.21,61161.37,35526366050.72,1212072416970.14,56.040568771696975,19743418,79,72,940,17092,709,44034,910,3762147,20.37017333660238,,
2024-08-22 12:00:00,60931.86,60931.86,60931.86,60804.85,36394522731.13,1203004064910.15,55.60892827124443,19743431,79,72,637,17287,876,44707,1142,3830494,19.39305342882302,,
2024-08-22 13:00:00,60801.46,60801.46,60801.46,60458.88,36415081450.28,1200431493880.18,55.846781196939276,19743465,79,73,819,17378,938,44865,1173,3670108,18.812503931064846,,
2024-08-22 14:00:00,60518.58,60518.58,60518.58,60379.37,34688136393.37,1194848191404.39,55.55922095640109,19743493,79,73,810,17349,1005,44666,1285,3708235,19.67890595398592,,
2024-08-22 15:00:00,60274.96,60274.96,60274.96,60141.54,34512975191.74,1190039500805.49,55.56604121014688,19743515,79,72,774,17599,1140,45256,1662,3768721,19.74838870149195,,
2024-08-22 16:00:00,60377.52,60377.52,60377.52,60312.07,34500388175.12,1192064528538.39,55.80902131226053,19743515,79,73,857,17751,1115,45737,1733,3715793,19.47332566951931,,
2024-08-22 17:00:00,60211.81,60211.81,60211.81,60162.92,34378477729.09,1188793633519.05,55.67383706462539,19743528,79,72,545,17837,886,45943,1279,3557794,19.0155914356786,,
2024-08-22 18:00:00,60172.51,60400.07,60400.07,60157.91,33415106525.43,1192512489508.87,55.96145803430924,19743562,79,72,1054,17755,739,45955,1083,3729550,19.765336361251254,,
2024-08-22 19:00:00,60315.8,60315.8,60315.8,60205.97,31193061880.23,1190849472913.21,55.732724903673756,19743575,79,72,932,17702,730,46011,1040,3802344,18.946731234866828,,
2024-08-22 20:00:00,60279.54,60440.08,60440.08,60279.54,29250174850.85,1193306110593.4,55.868576881708584,19743621,79,72,1031,17656,921,45844,1265,3827064,20.108605065312172,,
2024-08-22 21:00:00,60582.17,60582.17,60582.17,60485.63,28690809632.09,1196112615607.06,55.733427389850554,19743640,79,72,1093,17625,829,45996,1119,3564997,19.72959525075923,,
2024-08-22 22:00:00,60471.95,60471.95,60471.95,60447.82,28278635723.63,1193938735169.74,55.66291370139068,19743678,79,72,968,17597,606,46123,924,3560732,19.296146460441708,,
2024-08-22 23:00:00,60387.76,60387.76,60387.76,60317.81,27685761063.49,1192276469066.72,55.640903245675375,19743678,79,72,653,17631,737,46227,1005,3419358,19.95820722824984,,
2024-08-23 00:00:00,60385.08,60750.07,60750.07,60372.07,27839452596.67,1199431619095.79,56.02347721612081,19743709,79,72,977,17376,611,45494,891,3561621,21.823641718874423,,
2024-08-23 01:00:00,60745.88,60782.32,60782.32,60640.7,27638689703.37,1200070583614.87,55.74840052250971,19743743,79,72,604,17321,587,45551,841,3473162,21.189172593767587,,
2024-08-23 02:00:00,60689.76,60689.76,60689.76,60660.84,26899752589.41,1198242952007.28,55.61181754161073,19743743,79,72,896,17338,615,45523,842,3513507,21.613293768545994,,
2024-08-23 03:00:00,60613.11,60613.11,60613.11,60591.05,25913930636.17,1196730337746.57,55.632331085252375,19743753,79,72,912,17151,590,45137,880,3383758,21.70789067422053,,
2024-08-23 04:00:00,60605.58,60691.49,60691.49,60599.84,25462323798.72,1198280097722.96,55.72763942236276,19743790,79,72,945,16955,507,44928,732,3816631,21.215669978467,,
2024-08-23 05:00:00,60696.93,60867.7,60867.7,60692.46,25745198120.83,1201760385826.83,55.83657581666679,19743812,79,72,870,17150,663,45224,903,3957435,20.158238427422052,,
2024-08-23 06:00:00,60860.94,61272.91,61272.91,60853.76,25947268700.91,1209764071865.02,55.954028300915425,19743865,79,72,148,16959,588,44854,822,3881250,19.94175836389908,,
2024-08-23 07:00:00,61087.55,61087.55,61087.55,61001.41,26018334391.57,1206105230969.67,55.56897473685831,19743881,79,72,917,17114,843,45289,1304,3890323,20.1315760229369,,
2024-08-23 08:00:00,61078.2,61232.83,61232.83,61063.1,25744143934.88,1208973632796.23,55.809571586630845,19743881,79,72,946,16922,681,44785,946,3939001,20.43008790617259,,
2024-08-23 09:00:00,61071.54,61071.54,61071.54,61024.61,25749840958.73,1205790202403.64,55.513555271770784,19743896,79,72,921,16922,677,44789,920,3899508,20.100888156861338,,
2024-08-23 10:00:00,61050.86,61095.48,61095.48,61022.73,25416175697.6,1206264551085.23,55.70991510789695,19743925,79,72,1000,16872,598,44875,875,3867297,19.051156866907238,,
2024-08-23 11:00:00,60752.69,60752.69,60752.69,60719.48,25114666376.3,1199500130068.23,55.371851416936124,19743984,79,72,954,17072,863,45086,1156,3842816,19.48771590103563,,
2024-08-23 12:00:00,60731.27,61198.54,61198.54,60728.44,24207772864.13,1208302936955.03,56.06372144608089,19743984,79,72,653,17017,967,45040,1287,4020485,20.0640588735795,,
2024-08-23 13:00:00,60998.93,60998.93,60998.93,60917.25,23700110990.81,1204362612997.73,55.53641816202133,19743996,79,71,570,17230,930,45493,1272,4030496,19.060327888083993,,
2024-08-23 14:00:00,60919.78,60919.78,60919.78,60834.44,27532267893.3,1202800667760.93,55.55059772659372,19744009,79,71,928,17666,1542,46418,2141,4409205,20.251474643118915,,
2024-08-23 15:00:00,61012.4,61547.55,61547.55,60958.46,29068149213.27,1215199437999.39,56.20233921714801,19744075,80,71,403,17757,1013,46560,1336,4425350,20.110226153660097,,
2024-08-23 16:00:00,61544.45,61707.68,61707.68,61384.92,29493064499.01,1218361158962.94,55.87908597552623,19744075,80,71,833,17831,825,46939,1309,4046066,19.667810558160387,,
2024-08-23 17:00:00,61737.15,62921.51,62921.51,61639.18,31325041254.11,1242329157354.59,56.800272322296884,19744109,79,71,739,17753,908,46957,1220,4005779,19.874296355864054,,
2024-08-23 18:00:00,63017.04,63365.95,63365.95,62754.81,34657443034.46,1251104950783.09,56.256709468617075,19744121,79,71,839,18429,1523,48169,1934,4047251,19.81814815576721,,
2024-08-23 19:00:00,63212.15,63737.15,63737.15,63062.37,36866208680.33,1258434510726.66,56.4697857824193,19744128,79,71,860,18411,1058,48394,1483,4341925,20.508278489488205,,
2024-08-23 20:00:00,63654.06,63654.06,63654.06,63560.66,37880107492.83,1256794866534.75,56.0581576332547,19744143,79,71,615,18496,1113,48456,1550,4243868,21.05940232602611,,
2024-08-23 21:00:00,63691.37,64442.33,64442.33,63667.77,39806866255.56,1272360874726.31,56.66980369252887,19744178,79,71,821,18472,1009,48638,1405,4126465,20.732133570898796,,
2024-08-23 22:00:00,64445.76,64467.47,64467.47,64102.97,41251977000.41,1272857155592.28,56.135298672779655,19744178,79,72,738,18506,862,48626,1276,3751388,21.380174555367468,,
2024-08-23 23:00:00,64030.26,64030.26,64030.26,63903.17,42408521197.79,1264228289302.84,55.97258987209525,19744231,79,71,630,18548,794,48575,1113,3816730,21.403487127063787,,
2024-08-24 00:00:00,64022.85,64022.85,64022.85,63885.56,42523123133.47,1264081903676.07,55.986945393106055,19744231,79,71,720,18460,612,48344,879,3652329,21.558947739262667,,
2024-08-24 01:00:00,63858.35,63858.35,63858.35,63682.6,42703383927.17,1260837112103.33,55.86596387614207,19744278,79,72,768,18395,640,48330,1127,3652839,21.48649369587253,,
2024-08-24 02:00:00,63871.34,63955.86,63955.86,63838.08,42867414316.84,1262762327618.12,56.12132541325543,19744278,79,71,716,18279,544,48167,923,3495452,22.62253658719871,,
2024-08-24 03:00:00,63892.74,63892.74,63892.74,63833.51,43177156671.42,1261517501515.14,55.98790218688563,19744300,79,71,648,17925,521,47740,968,3590014,22.09919176395434,,
2024-08-24 04:00:00,63885.37,63949.06,63949.06,63880.44,43246700348.59,1262631825422.77,56.146877230467375,19744337,79,71,766,17859,559,47687,878,3679625,22.409936370386383,,
2024-08-24 05:00:00,63937.23,64004.51,64004.51,63913.8,43124869673.18,1263728503348.94,56.17820019535704,19744365,80,71,873,17860,697,47865,1195,3651652,21.496997651116732,,
2024-08-24 06:00:00,64034.74,64124.72,64124.72,63977.66,43232097700.33,1266101836114.18,56.173218168762794,19744365,80,71,775,17671,567,47386,863,3661514,21.640605019911586,,
2024-08-24 07:00:00,64101.07,64304.69,64304.69,64094.85,43164937008.25,1269657440886.59,56.29902548187113,19744400,80,70,1030,17826,656,47967,1050,3771935,21.061991200569068,,
2024-08-24 08:00:00,64320.6,64320.6,64320.6,64175.11,42818056166.19,1269973319522.7,56.159105673677004,19744425,80,70,739,17767,738,47528,1078,3948111,20.571329639889196,,
2024-08-24 09:00:00,64317.22,64317.22,64317.22,64243.02,42753804423.33,1269906584580.16,56.038064866207804,19744425,79,70,558,17681,705,47291,1002,3986179,21.1133731572509,,
2024-08-24 10:00:00,64203.79,64203.79,64203.79,64134.33,43032509979.74,1267668061568.13,55.88631684520207,19744443,80,70,581,17630,637,47073,991,3898098,20.654839997718327,,
2024-08-24 11:00:00,64073.26,64073.26,64073.26,63957.45,42873252882.54,1265092219642.66,55.88782306109403,19744465,80,70,420,17721,761,47240,1106,4233256,19.66506121395537,,
2024-08-24 12:00:00,63958.14,64109.42,64109.42,63953.05,42946108091.73,1265807463417.7,56.07783964197206,19744484,79,70,774,17789,893,47186,1229,4026765,19.539282712128305,,
2024-08-24 13:00:00,64123.84,64191.73,64191.73,64041.65,42275048076.58,1267433257963.82,56.05491409710551,19744496,79,70,823,17963,946,47164,1256,4140281,19.17196804942989,,
2024-08-24 14:00:00,64200.87,64200.87,64200.87,64113.39,36977301587.4,1267615503869.9,55.96017413744303,19744521,79,69,804,18111,973,47351,1327,4314482,19.4398485899736,,
2024-08-24 15:00:00,63952.08,63952.08,63952.08,63941.61,34661069100.43,1262704960699.99,55.73007349840127,19744550,79,69,830,18146,883,47226,1086,4241689,19.47078516417369,,
2024-08-24 16:00:00,64011.93,64287.49,64287.49,63996.45,34303517466.98,1269329075446.56,56.1286954632009,19744575,79,69,850,18261,1225,47056,1587,4426249,20.425206830394735,,
2024-08-24 17:00:00,64196.43,64196.43,64196.43,64006.6,32392647175.99,1267532189163.88,55.59639040632093,19744590,79,69,765,18341,841,47034,990,4172361,20.333927058294567,,
2024-08-24 18:00:00,64077.6,64264.21,64264.21,63978.09,29345382206.51,1268871573673.6,55.8988882205262,19744606,79,69,1023,18131,577,46513,699,4193178,20.109033998547364,,
2024-08-24 19:00:00,64257.04,64271.54,64271.54,64245.36,26778146830.14,1269016738497.47,55.763713834694386,19744615,79,69,1023,17952,585,45951,673,3995343,20.58118754674896,,
2024-08-24 20:00:00,64205.94,64205.94,64205.94,64165.62,25359429326.15,1267723631517.63,55.68253128361804,19744646,79,68,704,17826,652,45734,854,4010469,20.070215473735022,,
2024-08-24 21:00:00,63847.91,63847.91,63847.91,63619.92,23621274177.18,1260654667055.99,55.45100698490613,19744650,79,68,921,17872,841,45639,1125,4254497,20.625,,
2024-08-24 22:00:00,63654.8,63919.8,63919.8,63634.06,22827539358.38,1262075390480.4,56.199551095921706,19744671,79,68,1059,17840,682,45709,1093,4252415,20.129472641197843,,
2024-08-24 23:00:00,63901.27,64132.34,64132.34,63845.87,21503433355.64,1266274610528.16,56.19751325239992,19744712,79,68,957,17849,697,45872,1150,4011512,20.5714183210831,,
2024-08-25 00:00:00,64178.71,64196.38,64196.38,64156.2,21572280615.13,1267539774475.6,55.98178647752685,19744725,79,68,1065,17821,443,45816,651,3884081,21.381569736510514,,
2024-08-25 01:00:00,64196.23,64209.3,64209.3,64094.55,21488978435.94,1267794885370.4,56.14976309043852,19744725,79,68,953,17736,416,45522,660,3781058,20.679880250946045,,
2024-08-25 02:00:00,64181.61,64181.61,64181.61,64157.35,21261660606.42,1267249236961.31,56.18572857961954,19744740,79,67,890,17563,573,45272,924,3747732,21.332478878150607,,
2024-08-25 03:00:00,64049.23,64049.23,64049.23,64029.26,21001247173.2,1264637658044.02,55.99028272812776,19744775,79,68,925,17605,711,45407,1149,3791345,21.66695296991907,,
2024-08-25 04:00:00,64140.75,64161.03,64161.03,64045.22,21198380626.5,1266846235085.63,56.16264586566272,19744793,79,67,888,17545,552,45608,1040,3635838,21.838728212986016,,
2024-08-25 05:00:00,64162.38,64162.38,64162.38,64150.12,20924584119.17,1266872984230.78,56.11374472322622,19744793,79,67,819,17328,418,45526,834,3895437,20.43238051639716,,
2024-08-25 06:00:00,64060.7,64060.7,64060.7,64031.06,20392634505.12,1264866029346.61,56.05382806088047,19744806,79,67,908,17350,445,45766,896,3820706,20.214039318572304,,
2024-08-25 07:00:00,63914.5,63914.5,63914.5,63835.51,20530487884.08,1261980413167.44,56.075046412344484,19744821,79,67,971,17043,530,45022,796,4830510,21.609557316540513,,
2024-08-25 08:00:00,63892.38,63982.41,63982.41,63859.87,20499843839.28,1263322358403.98,56.41455231430888,19744840,79,67,833,17071,574,44985,722,3810181,21.134701126150464,,
2024-08-25 09:00:00,63879.17,63879.17,63879.17,63839.99,20336813180.12,1261284970796.27,56.17813627816116,19744856,79,67,424,17001,598,44589,757,3919826,21.0992286944589,,
2024-08-25 10:00:00,63873.81,63873.81,63873.81,63833.52,20120418652.62,1261179757663.79,56.170768186464336,19744865,79,67,969,16993,731,44417,1021,4044379,20.77648104403957,,
2024-08-25 11:00:00,63898.35,63941.88,63941.88,63891.49,19852503913.97,1262525296708.2,56.28278434448602,19744890,79,67,878,17263,778,44874,1057,3851016,19.588447905571755,,
2024-08-25 12:00:00,63898.31,63948.63,63948.63,63847.97,19406891295.63,1262659228552.29,56.23212306993306,19744900,78,67,1121,17153,661,44499,896,4028876,20.342771982116243,,
2024-08-25 13:00:00,63955.42,64074.62,64074.62,63903.91,19420331519.83,1265147708113.98,56.27606342761007,19744912,78,67,924,17263,797,44804,1054,3636022,19.384258618302646,,
2024-08-25 14:00:00,64113.7,64166.54,64166.54,64113.7,20006150891.64,1266964492501.92,56.19741933022726,19744940,78,68,990,17202,697,44543,898,3777162,18.80181336214902,,
2024-08-25 15:00:00,64140.75,64140.75,64140.75,64118.82,19829465435.33,1266456081918.7,56.10221173287322,19744953,78,68,901,17183,688,44361,876,3834155,18.67973151649388,,
2024-08-25 16:00:00,64086.42,64086.42,64086.42,64058.11,19106248056.39,1265384365607.94,56.06510827539051,19744968,78,68,847,17246,792,44131,1018,3581522,19.21897727569658,,
2024-08-25 17:00:00,64072.2,64150.63,64150.63,64058.91,18778819796.71,1266653962318.0,56.22844819687876,19744996,78,69,732,17168,713,43778,861,3810438,18.9126255535155,,
2024-08-25 18:00:00,64158.52,64158.52,64158.52,64111.87,18050351755.83,1266810973245.71,56.129756054180234,19745015,78,69,901,17214,741,43623,925,3710579,18.49074678489984,,
2024-08-25 19:00:00,64201.05,64222.73,64222.73,64170.28,17948139652.84,1268080239676.21,56.18376914329739,19745037,78,70,820,17162,652,43441,836,3573573,19.428604652202885,,
2024-08-25 20:00:00,64217.07,64255.62,64255.62,64165.82,17828992625.81,1268730536008.72,56.2009020432802,19745053,78,70,430,17098,689,43174,832,3522404,19.00548497574461,,
2024-08-25 21:00:00,64248.67,64383.81,64383.81,64246.77,17857098414.35,1271264014749.05,56.276465684716136,19745087,78,70,659,17254,757,43270,927,3607832,19.05579777161228,,
2024-08-25 22:00:00,64416.22,64445.96,64445.96,64330.07,17467060302.93,1272491042282.73,56.11358077662126,19745087,78,71,888,17142,726,43159,1083,3462997,19.733166295556277,,
2024-08-25 23:00:00,64302.4,64302.4,64302.4,64260.57,18809640461.58,1269657999337.31,55.995749028713185,19745112,78,71,729,17119,636,43058,832,3604667,18.939997096846557,,
2024-08-26 00:00:00,64163.04,64163.04,64163.04,63945.97,18581025515.0,1266907512739.04,56.14734492755507,19745128,78,71,640,17031,530,42953,694,3899562,20.303371211405018,,
2024-08-26 01:00:00,63946.26,63946.26,63946.26,63935.85,18575162297.55,1262627951397.33,56.030996235881524,19745140,78,71,916,16935,554,42588,747,3448951,20.32743067156699,,
2024-08-26 02:00:00,63958.3,64034.49,64034.49,63841.11,18960663847.03,1264370800131.1,56.303116456463044,19745153,77,71,797,17070,785,42829,1037,4061469,20.341873034871238,,
2024-08-26 03:00:00,64078.88,64104.4,64104.4,64046.04,18968673000.15,1265751946605.14,56.311604249403715,19745165,77,71,698,17070,735,42738,971,3420406,20.678043186909424,,
2024-08-26 04:00:00,64051.09,64051.09,64051.09,63989.15,18707879003.77,1264700814099.11,56.18258710451043,19745187,78,71,980,16892,408,42307,502,3466954,20.25120745197716,,
2024-08-26 05:00:00,64013.59,64013.59,64013.59,63913.97,18864609996.01,1263962197048.56,56.15877087128851,19745218,78,72,814,16685,435,41888,566,3679426,19.60773299630202,,
2024-08-26 06:00:00,63761.05,63761.05,63761.05,63679.53,19380587861.31,1258976640967.73,56.029743897106655,19745231,78,72,467,16745,592,42058,771,3956594,19.57788701448628,,
2024-08-26 07:00:00,63667.53,63667.53,63667.53,63613.38,19536700242.74,1257132322259.11,56.16343278256642,19745265,78,72,752,16892,718,42279,889,4321282,18.37442469914862,,
2024-08-26 08:00:00,63657.67,63740.74,63740.74,63629.19,19697148117.41,1258577773224.92,56.28543223924288,19745265,78,72,881,16927,947,42391,1280,3988706,18.788088305034414,,
2024-08-26 09:00:00,63753.69,63765.32,63765.32,63696.38,20334364187.26,1259064105065.29,56.20115857827821,19745281,78,73,1028,16917,743,42632,1089,3901459,19.41630838737885,,
2024-08-26 10:00:00,63816.03,63845.29,63845.29,63773.27,20936780389.41,1260643980804.49,56.18943900155832,19745293,78,73,862,16942,886,42657,1238,3749062,18.77963415439477,,
2024-08-26 11:00:00,63802.29,63939.68,63939.68,63775.77,21302438810.04,1262512196769.29,56.30724772717145,19745362,78,73,842,16934,639,42924,940,3828606,18.660580371698728,,
2024-08-26 12:00:00,63556.73,63556.73,63556.73,63527.66,21714650140.65,1254950559187.71,55.95013623699189,19745362,78,73,823,16974,777,43048,1081,3890008,18.87225890171941,,
2024-08-26 13:00:00,63642.33,63642.33,63642.33,63547.06,22418920501.84,1256643003464.7,56.279446032947355,19745396,79,73,1008,16961,824,43397,1248,3981586,19.411270050007605,,
2024-08-26 14:00:00,63424.76,63424.76,63424.76,63211.36,24130079068.26,1252346910889.58,56.0025896842137,19745396,79,73,437,16976,862,43494,1216,3911510,19.235089643460494,,
2024-08-26 15:00:00,63445.73,63599.3,63599.3,63201.5,25093326796.24,1255795219767.39,56.35654942948697,19745425,79,73,994,17146,889,43907,1234,4030999,19.024901749231976,,
2024-08-26 16:00:00,63551.91,63660.77,63660.77,63470.31,25853893011.56,1257008944352.02,56.37412255053449,19745425,79,73,1014,17264,896,44416,1494,3805029,19.30828218191935,,
2024-08-26 17:00:00,63243.24,63243.24,63243.24,63243.24,26446639361.63,1248765296872.85,55.92688734714023,19745434,79,72,899,17232,825,44324,1124,3953037,19.460237874670167,,
2024-08-26 18:00:00,63409.9,63630.23,63630.23,63240.54,27486635348.02,1256407194065.39,56.67163854336348,19745446,79,72,803,17522,970,44848,1257,3753572,19.5526877970092,,
2024-08-26 19:00:00,63347.51,63347.51,63347.51,63286.91,28086287973.37,1250826209300.96,56.229730330208405,19745468,79,72,701,17640,720,45420,974,4057736,18.93873057967026,,
2024-08-26 20:00:00,63352.46,63444.29,63444.29,63228.72,28693676573.78,1252737158614.28,56.6293220963315,19745468,79,72,753,17541,843,44950,1195,3896283,19.59305721434238,,
2024-08-26 21:00:00,63241.58,63241.58,63241.58,62887.82,28882803837.57,1248736399842.92,56.30934735449219,19745496,79,72,811,18017,1248,46002,1759,3825056,18.88950938685676,,
2024-08-26 22:00:00,63004.11,63004.11,63004.11,62907.6,28821783032.79,1244047417872.71,56.30013412429168,19745496,79,72,917,17662,677,45248,996,3509877,20.176040951370247,,
2024-08-26 23:00:00,62889.96,62889.96,62889.96,62849.56,27668044942.41,1241796084028.91,56.28196530880667,19745537,79,72,1068,17824,682,45506,990,3361749,18.543300027709407,,
2024-08-27 00:00:00,62796.61,62796.61,62796.61,62685.82,27542554228.28,1239952699784.54,56.32957027830745,19745537,79,72,937,17561,587,44813,890,3393889,21.418056684031928,,
2024-08-27 01:00:00,62727.78,63122.95,63122.95,62703.45,28040785333.83,1246398031421.14,56.66778401635098,19745559,78,72,726,17403,534,44620,798,3098153,20.933025577511305,,
2024-08-27 02:00:00,62953.36,62953.36,62953.36,62917.75,27788869846.38,1243050473018.35,56.25731954495472,19745578,79,72,814,17487,796,44698,1121,3938858,21.297641907248668,,
2024-08-27 03:00:00,62942.81,62984.13,62984.13,62752.38,28111590010.82,1243659161182.61,56.352715948102,19745596,78,72,534,17350,591,44437,860,7380276,20.98301979449985,,
2024-08-27 04:00:00,62985.69,63074.35,63074.35,62937.27,28333135247.58,1245441157931.25,56.381848171273994,19745603,75,72,773,17336,725,44628,1145,6538624,21.884623683333007,,
2024-08-27 05:00:00,63052.24,63151.51,63151.51,63049.57,28470305788.88,1246965374737.15,56.388390249606466,19745615,79,72,781,17402,760,44665,1004,4425944,20.68341159363915,,
2024-08-27 06:00:00,62765.23,62765.23,62765.23,62757.99,28412954786.66,1239339427795.01,55.887182534045124,19745637,79,72,640,17193,603,44062,787,4443487,21.18059895207422,,
